competencia;municipio;secao;admissoes;desligamentos;saldomovimentacao
202202;353050;K;2;5;-3
202202;353050;L;2;0;2
202202;353050;M;9;4;5
202202;353050;N;28;9;19
202202;353050;O;57;13;44
202202;353050;P;16;5;11
202202;353050;Q;20;14;6
202202;353050;R;2;1;1
202202;353050;S;12;7;5
202202;353060;A;40;58;-18
202202;353060;B;15;11;4
202202;353060;C;490;516;-26
202202;353060;D;0;2;-2
202202;353060;E;7;10;-3
202202;353060;F;534;484;50
202202;353060;G;993;993;0
202202;353060;H;350;217;133
202202;353060;I;274;204;70
202202;353060;J;64;41;23
202202;353060;K;72;51;21
202202;353060;L;11;13;-2
202202;353060;M;191;156;35
202202;353060;N;1317;1165;152
202202;353060;O;0;2;-2
202202;353060;P;562;172;390
202202;353060;Q;373;278;95
202202;353060;R;29;16;13
202202;353060;S;220;103;117
202202;353060;T;1;0;1
202202;353070;A;146;261;-115
202202;353070;B;7;3;4
202202;353070;C;498;466;32
202202;353070;D;0;2;-2
202202;353070;E;14;10;4
202202;353070;F;121;89;32
202202;353070;G;391;410;-19
202202;353070;H;165;103;62
202202;353070;I;72;71;1
202202;353070;J;14;47;-33
202202;353070;K;9;10;-1
202202;353070;L;10;8;2
202202;353070;M;32;21;11
202202;353070;N;141;125;16
202202;353070;O;62;23;39
202202;353070;P;154;61;93
202202;353070;Q;170;108;62
202202;353070;R;5;5;0
202202;353070;S;19;15;4
202202;353080;A;102;54;48
202202;353080;B;2;2;0
202202;353080;C;296;264;32
202202;353080;D;1;0;1
202202;353080;E;7;47;-40
202202;353080;F;104;54;50
202202;353080;G;298;299;-1
202202;353080;H;52;65;-13
202202;353080;I;66;46;20
202202;353080;J;8;6;2
202202;353080;K;12;5;7
202202;353080;L;4;3;1
202202;353080;M;29;15;14
202202;353080;N;46;57;-11
202202;353080;O;16;51;-35
202202;353080;P;46;18;28
202202;353080;Q;117;96;21
202202;353080;R;5;9;-4
202202;353080;S;6;5;1
202202;353090;A;14;4;10
202202;353090;C;23;19;4
202202;353090;E;2;2;0
202202;353090;G;3;3;0
202202;353090;H;1;1;0
202202;353090;N;0;2;-2
202202;353090;O;15;2;13
202202;353100;A;1;4;-3
202202;353100;C;5;2;3
202202;353100;F;2;3;-1
202202;353100;G;2;1;1
202202;353100;M;0;1;-1
202202;353100;O;0;1;-1
202202;353110;B;0;1;-1
202202;353110;C;10;2;8
202202;353110;F;39;73;-34
202202;353110;G;112;110;2
202202;353110;H;1;1;0
202202;353110;I;18;16;2
202202;353110;J;0;5;-5
202202;353110;K;0;1;-1
202202;353110;L;31;4;27
202202;353110;M;4;2;2
202202;353110;N;30;23;7
202202;353110;O;6;29;-23
202202;353110;P;27;2;25
202202;353110;Q;13;4;9
202202;353110;S;9;3;6
202202;353120;A;10;5;5
202202;353120;C;13;21;-8
202202;353120;F;2;0;2
202202;353120;G;15;10;5
202202;353120;H;3;6;-3
202202;353120;I;3;1;2
202202;353120;J;2;0;2
202202;353120;K;1;0;1
202202;353120;O;36;26;10
202202;353120;Q;2;1;1
202202;353120;S;1;0;1
202202;353130;A;10;25;-15
202202;353130;C;208;152;56
202202;353130;D;1;1;0
202202;353130;E;3;2;1
202202;353130;F;5;4;1
202202;353130;G;149;153;-4
202202;353130;H;14;8;6
202202;353130;I;35;17;18
202202;353130;J;6;1;5
202202;353130;K;3;0;3
202202;353130;L;2;1;1
202202;353130;M;9;18;-9
202202;353130;N;16;18;-2
202202;353130;P;199;23;176
202202;353130;Q;25;11;14
202202;353130;R;1;3;-2
202202;353130;S;2;3;-1
202202;353140;A;134;7;127
202202;353140;C;55;50;5
202202;353140;E;1;0;1
202202;353140;F;26;28;-2
202202;353140;G;32;34;-2
202202;353140;H;11;14;-3
202202;353140;I;4;2;2
202202;353140;K;0;1;-1
202202;353140;M;16;5;11
202202;353140;N;3;5;-2
202202;353140;O;36;0;36
202202;353140;P;9;3;6
202202;353140;Q;7;7;0
202202;353140;S;3;3;0
202202;353150;A;42;205;-163
202202;353150;C;22;28;-6
202202;353150;F;4;5;-1
202202;353150;G;59;55;4
202202;353150;H;1;2;-1
202202;353150;I;2;6;-4
202202;353150;J;2;0;2
202202;353150;K;1;0;1
202202;353150;L;2;0;2
202202;353150;M;4;3;1
202202;353150;N;8;2;6
202202;353150;O;50;16;34
202202;353150;P;2;2;0
202202;353150;Q;2;3;-1
202202;353150;R;5;2;3
202202;353150;S;8;4;4
202202;353160;A;24;9;15
202202;353160;G;3;6;-3
202202;353160;H;4;0;4
202202;353170;A;0;3;-3
202202;353170;C;4;6;-2
202202;353170;F;0;1;-1
202202;353170;G;2;5;-3
202202;353170;H;2;0;2
202202;353170;I;2;1;1
202202;353170;O;11;5;6
202202;353170;R;0;2;-2
202202;353180;A;130;10;120
202202;353180;B;2;1;1
202202;353180;C;222;159;63
202202;353180;D;3;0;3
202202;353180;E;6;1;5
202202;353180;F;83;111;-28
202202;353180;G;108;170;-62
202202;353180;H;50;89;-39
202202;353180;I;10;16;-6
202202;353180;J;3;4;-1
202202;353180;K;0;1;-1
202202;353180;M;10;9;1
202202;353180;N;289;188;101
202202;353180;O;122;0;122
202202;353180;P;12;2;10
202202;353180;Q;20;8;12
202202;353180;S;3;3;0
202202;353190;A;108;24;84
202202;353190;C;137;44;93
202202;353190;F;9;2;7
202202;353190;G;50;31;19
202202;353190;H;191;26;165
202202;353190;I;1;6;-5
202202;353190;J;0;1;-1
202202;353190;K;2;1;1
202202;353190;L;1;0;1
202202;353190;M;3;2;1
202202;353190;N;1;3;-2
202202;353190;P;4;3;1
202202;353190;Q;4;5;-1
202202;353190;S;6;5;1
202202;353190;T;1;1;0
202202;353200;A;7;6;1
202202;353200;C;123;70;53
202202;353200;F;7;4;3
202202;353200;G;20;18;2
202202;353200;H;11;7;4
202202;353200;I;1;2;-1
202202;353200;J;2;0;2
202202;353200;K;2;0;2
202202;353200;M;0;1;-1
202202;353200;N;49;44;5
202202;353200;O;68;8;60
202202;353200;P;0;1;-1
202202;353200;Q;1;2;-1
202202;353200;S;24;0;24
202202;353205;B;0;1;-1
202202;353205;C;9;19;-10
202202;353205;E;1;0;1
202202;353205;F;2;1;1
202202;353205;N;1;0;1
202202;353205;O;7;4;3
202202;353210;A;0;4;-4
202202;353210;C;3;0;3
202202;353210;G;5;3;2
202202;353215;A;0;1;-1
202202;353215;C;2;4;-2
202202;353215;G;3;2;1
202202;353215;O;1;0;1
202202;353220;A;1;0;1
202202;353220;C;120;24;96
202202;353220;F;4;0;4
202202;353220;G;10;4;6
202202;353220;H;2;0;2
202202;353220;I;1;0;1
202202;353220;N;1;0;1
202202;353230;A;4;10;-6
202202;353230;F;1;1;0
202202;353230;G;3;3;0
202202;353230;H;5;0;5
202202;353230;O;4;1;3
202202;353240;A;4;5;-1
202202;353240;C;27;25;2
202202;353240;F;12;5;7
202202;353240;G;38;20;18
202202;353240;H;28;6;22
202202;353240;I;9;26;-17
202202;353240;J;1;2;-1
202202;353240;M;9;5;4
202202;353240;N;6;2;4
202202;353240;O;31;15;16
202202;353240;Q;1;1;0
202202;353240;R;3;0;3
202202;353240;S;3;2;1
202202;353250;A;6;12;-6
202202;353250;C;14;19;-5
202202;353250;F;10;3;7
202202;353250;G;18;4;14
202202;353250;I;0;2;-2
202202;353250;M;2;1;1
202202;353250;O;2;0;2
202202;353250;P;1;1;0
202202;353250;Q;1;1;0
202202;353250;S;1;1;0
202202;353260;A;7;7;0
202202;353260;C;3;3;0
202202;353260;E;1;0;1
202202;353260;F;7;15;-8
202202;353260;G;17;17;0
202202;353260;I;0;2;-2
202202;353260;J;4;2;2
202202;353260;K;1;0;1
202202;353260;M;0;1;-1
202202;353260;N;17;1;16
202202;353260;O;7;6;1
202202;353260;P;5;4;1
202202;353260;Q;2;3;-1
202202;353260;S;1;3;-2
202202;353270;A;45;7;38
202202;353270;C;0;5;-5
202202;353270;F;5;2;3
202202;353270;G;5;6;-1
202202;353270;H;4;2;2
202202;353270;I;4;3;1
202202;353270;N;2;0;2
202202;353270;Q;0;1;-1
202202;353280;A;4;5;-1
202202;353280;C;51;36;15
202202;353280;F;0;2;-2
202202;353280;G;12;12;0
202202;353280;H;3;1;2
202202;353280;M;4;2;2
202202;353280;N;1;0;1
202202;353280;O;39;0;39
202202;353280;Q;1;0;1
202202;353282;A;38;28;10
202202;353282;B;1;0;1
202202;353282;C;28;13;15
202202;353282;F;2;2;0
202202;353282;G;21;13;8
202202;353282;H;3;0;3
202202;353282;I;0;1;-1
202202;353284;A;1;0;1
202202;353286;A;1;1;0
202202;353286;O;8;0;8
202202;353290;A;3;3;0
202202;353290;C;9;6;3
202202;353290;F;9;4;5
202202;353290;G;8;6;2
202202;353290;I;0;1;-1
202202;353290;M;1;1;0
202202;353290;P;1;1;0
202202;353290;Q;2;4;-2
202202;353290;S;0;2;-2
202202;353300;A;57;24;33
202202;353300;C;3;5;-2
202202;353300;F;20;15;5
202202;353300;G;39;32;7
202202;353300;H;11;8;3
202202;353300;I;1;2;-1
202202;353300;J;10;0;10
202202;353300;M;28;1;27
202202;353300;N;12;0;12
202202;353300;O;39;4;35
202202;353300;P;8;2;6
202202;353300;Q;1;0;1
202202;353300;R;1;0;1
202202;353300;S;1;1;0
202202;353310;G;1;0;1
202202;353310;H;20;0;20
202202;353310;K;1;0;1
202202;353310;O;9;0;9
202202;353320;A;15;2;13
202202;353320;C;50;10;40
202202;353320;F;0;5;-5
202202;353320;G;1;1;0
202202;353320;H;1;0;1
202202;353320;I;2;0;2
202202;353320;N;1;2;-1
202202;353320;P;14;4;10
202202;353325;A;23;54;-31
202202;353325;E;0;2;-2
202202;353325;G;3;1;2
202202;353325;H;87;15;72
202202;353325;M;1;1;0
202202;353325;N;12;3;9
202202;353325;O;14;0;14
202202;353330;A;2;1;1
202202;353330;F;2;0;2
202202;353330;G;4;1;3
202202;353330;I;0;1;-1
202202;353330;M;3;2;1
202202;353330;N;0;1;-1
202202;353340;A;0;3;-3
202202;353340;B;5;4;1
202202;353340;C;314;419;-105
202202;353340;E;22;15;7
202202;353340;F;66;46;20
202202;353340;G;115;135;-20
202202;353340;H;34;30;4
202202;353340;I;37;36;1
202202;353340;J;24;9;15
202202;353340;K;6;5;1
202202;353340;L;4;5;-1
202202;353340;M;9;14;-5
202202;353340;N;323;255;68
202202;353340;O;31;6;25
202202;353340;P;21;18;3
202202;353340;Q;8;9;-1
202202;353340;R;8;3;5
202202;353340;S;9;13;-4
202202;353350;A;576;79;497
202202;353350;C;30;34;-4
202202;353350;D;4;1;3
202202;353350;E;1;0;1
202202;353350;F;10;6;4
202202;353350;G;80;97;-17
202202;353350;H;19;6;13
202202;353350;I;26;8;18
202202;353350;J;2;1;1
202202;353350;K;2;1;1
202202;353350;L;0;1;-1
202202;353350;M;7;7;0
202202;353350;N;8;7;1
202202;353350;O;74;20;54
202202;353350;P;22;9;13
202202;353350;Q;21;19;2
202202;353350;R;7;6;1
202202;353350;S;21;7;14
202202;353360;A;24;13;11
202202;353360;C;404;66;338
202202;353360;F;1;0;1
202202;353360;G;29;12;17
202202;353360;H;9;3;6
202202;353360;M;1;1;0
202202;353360;N;2;4;-2
202202;353360;O;11;1;10
202202;353360;P;0;2;-2
202202;353360;Q;2;0;2
202202;353360;S;1;4;-3
202202;353370;A;71;37;34
202202;353370;C;0;4;-4
202202;353370;E;9;0;9
202202;353370;G;0;1;-1
202202;353370;I;1;0;1
202202;353370;K;2;0;2
202202;353380;A;5;5;0
202202;353380;F;0;2;-2
202202;353380;O;7;0;7
202202;353390;A;51;24;27
202202;353390;C;68;141;-73
202202;353390;D;3;0;3
202202;353390;E;1;1;0
202202;353390;F;35;49;-14
202202;353390;G;238;217;21
202202;353390;H;15;82;-67
202202;353390;I;100;90;10
202202;353390;J;5;6;-1
202202;353390;K;1;0;1
202202;353390;L;16;20;-4
202202;353390;M;104;12;92
202202;353390;N;134;151;-17
202202;353390;P;21;14;7
202202;353390;Q;23;13;10
202202;353390;R;57;19;38
202202;353390;S;14;8;6
202202;353400;A;11;8;3
202202;353400;C;5;14;-9
202202;353400;E;3;3;0
202202;353400;G;6;2;4
202202;353400;H;3;0;3
202202;353400;I;8;4;4
202202;353400;P;1;0;1
202202;353400;S;1;0;1
202202;353410;A;2;2;0
202202;353410;C;10;6;4
202202;353410;F;3;1;2
202202;353410;G;2;1;1
202202;353410;H;1;0;1
202202;353410;I;1;0;1
202202;353410;S;2;0;2
202202;353420;A;37;66;-29
202202;353420;C;42;14;28
202202;353420;F;1;3;-2
202202;353420;G;2;7;-5
202202;353420;H;19;20;-1
202202;353420;N;2;6;-4
202202;353420;O;1;0;1
202202;353420;Q;1;0;1
202202;353430;A;38;37;1
202202;353430;C;161;154;7
202202;353430;E;0;38;-38
202202;353430;F;170;67;103
202202;353430;G;101;106;-5
202202;353430;H;57;47;10
202202;353430;I;17;18;-1
202202;353430;J;3;4;-1
202202;353430;K;2;2;0
202202;353430;L;1;0;1
202202;353430;M;3;7;-4
202202;353430;N;14;13;1
202202;353430;O;12;1;11
202202;353430;P;14;5;9
202202;353430;Q;18;19;-1
202202;353430;R;3;1;2
202202;353430;S;2;7;-5
202202;353440;A;3;2;1
202202;353440;C;446;488;-42
202202;353440;E;28;25;3
202202;353440;F;644;515;129
202202;353440;G;2206;2081;125
202202;353440;H;708;623;85
202202;353440;I;464;380;84
202202;353440;J;237;216;21
202202;353440;K;96;55;41
202202;353440;L;21;33;-12
202202;353440;M;876;523;353
202202;353440;N;2055;2403;-348
202202;353440;O;3;4;-1
202202;353440;P;439;199;240
202202;353440;Q;242;188;54
202202;353440;R;40;21;19
202202;353440;S;117;69;48
202202;353450;A;7;1;6
202202;353450;C;4;4;0
202202;353450;G;5;0;5
202202;353450;I;0;1;-1
202202;353460;A;6;8;-2
202202;353460;C;47;85;-38
202202;353460;F;16;3;13
202202;353460;G;76;79;-3
202202;353460;H;10;28;-18
202202;353460;I;10;7;3
202202;353460;J;3;0;3
202202;353460;K;1;2;-1
202202;353460;M;5;4;1
202202;353460;N;6;7;-1
202202;353460;O;2;6;-4
202202;353460;P;23;11;12
202202;353460;Q;40;24;16
202202;353460;R;3;3;0
202202;353460;S;25;17;8
202202;353470;A;23;14;9
202202;353470;B;0;1;-1
202202;353470;C;197;186;11
202202;353470;D;0;1;-1
202202;353470;E;1;0;1
202202;353470;F;115;78;37
202202;353470;G;288;366;-78
202202;353470;H;66;61;5
202202;353470;I;73;59;14
202202;353470;J;28;25;3
202202;353470;K;3;5;-2
202202;353470;L;5;7;-2
202202;353470;M;21;25;-4
202202;353470;N;73;76;-3
202202;353470;O;186;3;183
202202;353470;P;88;25;63
202202;353470;Q;97;68;29
202202;353470;R;11;2;9
202202;353470;S;19;11;8
202202;353475;A;18;19;-1
202202;353475;C;22;10;12
202202;353475;F;16;36;-20
202202;353475;G;29;28;1
202202;353475;H;14;8;6
202202;353475;I;5;1;4
202202;353475;M;1;1;0
202202;353475;N;0;1;-1
202202;353475;O;58;0;58
202202;353475;P;0;1;-1
202202;353475;Q;0;47;-47
202202;353475;S;1;1;0
202202;353480;A;6;3;3
202202;353480;C;7;3;4
202202;353480;F;2;2;0
202202;353480;G;9;8;1
202202;353480;I;1;1;0
202202;353480;N;5;0;5
202202;353490;A;13;7;6
202202;353490;C;1;3;-2
202202;353490;G;8;13;-5
202202;353490;H;2;6;-4
202202;353490;I;1;1;0
202202;353490;J;0;1;-1
202202;353490;K;2;0;2
202202;353490;N;1;0;1
202202;353490;P;0;1;-1
202202;353490;S;0;1;-1
202202;353500;A;35;23;12
202202;353500;C;20;19;1
202202;353500;F;11;6;5
202202;353500;G;8;11;-3
202202;353500;I;13;2;11
202202;353500;K;3;0;3
202202;353500;O;29;0;29
202202;353500;Q;0;1;-1
202202;353500;S;0;2;-2
202202;353510;A;78;6;72
202202;353510;C;1;0;1
202202;353510;F;0;2;-2
202202;353510;G;9;9;0
202202;353510;H;2;2;0
202202;353510;I;1;0;1
202202;353510;K;2;0;2
202202;353510;N;1;1;0
202202;353510;O;7;0;7
202202;353510;Q;1;0;1
202202;353510;S;1;1;0
202202;353520;A;14;8;6
202202;353520;C;1;3;-2
202202;353520;D;0;1;-1
202202;353520;G;10;10;0
202202;353520;H;1;2;-1
202202;353520;I;1;2;-1
202202;353520;K;1;0;1
202202;353520;M;0;1;-1
202202;353520;N;0;1;-1
202202;353520;O;1;0;1
202202;353520;Q;0;2;-2
202202;353530;A;24;13;11
202202;353530;C;16;20;-4
202202;353530;D;2;1;1
202202;353530;G;71;49;22
202202;353530;H;13;12;1
202202;353530;I;9;10;-1
202202;353530;J;1;1;0
202202;353530;K;0;5;-5
202202;353530;M;1;2;-1
202202;353530;N;5;2;3
202202;353530;O;70;9;61
202202;353530;P;8;2;6
202202;353530;Q;8;4;4
202202;353530;S;1;2;-1
202202;353540;A;6;3;3
202202;353540;C;58;47;11
202202;353540;F;2;4;-2
202202;353540;G;17;25;-8
202202;353540;H;3;4;-1
202202;353540;I;7;0;7
202202;353540;K;0;1;-1
202202;353540;N;0;2;-2
202202;353540;O;4;1;3
202202;353540;P;2;7;-5
202202;353540;Q;2;2;0
202202;353540;S;1;3;-2
202202;353550;A;201;23;178
202202;353550;B;3;1;2
202202;353550;C;59;44;15
202202;353550;D;2;0;2
202202;353550;F;10;10;0
202202;353550;G;45;65;-20
202202;353550;H;12;12;0
202202;353550;I;19;16;3
202202;353550;J;6;8;-2
202202;353550;K;1;8;-7
202202;353550;L;0;1;-1
202202;353550;M;7;6;1
202202;353550;N;33;16;17
202202;353550;O;110;0;110
202202;353550;P;15;7;8
202202;353550;Q;48;7;41
202202;353550;R;3;2;1
202202;353550;S;5;1;4
202202;353560;A;4;10;-6
202202;353560;C;28;13;15
202202;353560;D;0;1;-1
202202;353560;G;16;15;1
202202;353560;H;2;2;0
202202;353560;I;12;9;3
202202;353560;K;1;0;1
202202;353560;M;14;4;10
202202;353560;N;1;3;-2
202202;353560;P;2;1;1
202202;353560;S;1;0;1
202202;353570;A;4;2;2
202202;353570;C;26;6;20
202202;353570;G;3;6;-3
202202;353570;H;1;0;1
202202;353570;J;1;0;1
202202;353570;M;1;0;1
202202;353570;N;3;0;3
202202;353570;P;1;1;0
202202;353580;A;109;96;13
202202;353580;C;11;21;-10
202202;353580;E;0;1;-1
202202;353580;F;7;5;2
202202;353580;G;92;58;34
202202;353580;H;2;5;-3
202202;353580;I;6;3;3
202202;353580;J;0;1;-1
202202;353580;K;1;0;1
202202;353580;M;11;3;8
202202;353580;N;5;5;0
202202;353580;P;9;9;0
202202;353580;Q;3;2;1
202202;353580;R;2;0;2
202202;353580;S;4;2;2
202202;353590;A;20;7;13
202202;353590;G;7;5;2
202202;353590;I;0;2;-2
202202;353590;O;2;0;2
202202;353600;A;34;12;22
202202;353600;C;225;18;207
202202;353600;E;5;0;5
202202;353600;F;10;2;8
202202;353600;G;8;22;-14
202202;353600;H;4;2;2
202202;353600;I;4;6;-2
202202;353600;J;0;1;-1
202202;353600;K;1;0;1
202202;353600;L;0;1;-1
202202;353600;N;4;0;4
202202;353600;Q;6;1;5
202202;353600;R;1;0;1
202202;353610;A;13;13;0
202202;353610;C;10;6;4
202202;353610;F;2;2;0
202202;353610;G;20;8;12
202202;353610;H;1;0;1
202202;353610;I;27;40;-13
202202;353610;L;0;1;-1
202202;353610;N;2;0;2
202202;353610;O;0;6;-6
202202;353610;Q;1;0;1
202202;353610;S;0;1;-1
202202;353620;A;60;34;26
202202;353620;C;3;9;-6
202202;353620;D;0;1;-1
202202;353620;F;31;2;29
202202;353620;G;35;26;9
202202;353620;H;1;1;0
202202;353620;I;6;8;-2
202202;353620;J;0;2;-2
202202;353620;M;1;0;1
202202;353620;N;10;13;-3
202202;353620;O;8;4;4
202202;353620;P;4;3;1
202202;353620;Q;14;25;-11
202202;353620;R;1;0;1
202202;353620;S;9;5;4
202202;353625;A;2;2;0
202202;353625;C;1;0;1
202202;353625;F;0;3;-3
202202;353625;G;1;0;1
202202;353630;A;36;39;-3
202202;353630;C;95;62;33
202202;353630;F;1;1;0
202202;353630;G;22;13;9
202202;353630;H;2;3;-1
202202;353630;I;4;4;0
202202;353630;K;1;0;1
202202;353630;N;9;9;0
202202;353630;P;11;4;7
202202;353630;Q;19;21;-2
202202;353630;S;3;2;1
202202;353640;A;1;1;0
202202;353640;B;0;1;-1
202202;353640;C;9;13;-4
202202;353640;F;4;10;-6
202202;353640;G;12;12;0
202202;353640;H;0;1;-1
202202;353640;I;1;0;1
202202;353640;J;4;0;4
202202;353640;N;1;0;1
202202;353650;A;2;5;-3
202202;353650;B;0;2;-2
202202;353650;C;300;333;-33
202202;353650;D;6;4;2
202202;353650;E;33;36;-3
202202;353650;F;389;285;104
202202;353650;G;330;290;40
202202;353650;H;453;291;162
202202;353650;I;99;95;4
202202;353650;J;8;4;4
202202;353650;K;3;4;-1
202202;353650;L;6;4;2
202202;353650;M;60;71;-11
202202;353650;N;229;222;7
202202;353650;P;134;56;78
202202;353650;Q;89;46;43
202202;353650;R;13;12;1
202202;353650;S;16;22;-6
202202;353657;A;14;4;10
202202;353657;C;0;1;-1
202202;353657;H;3;1;2
202202;353657;O;4;2;2
202202;353660;A;9;10;-1
202202;353660;C;1;2;-1
202202;353660;G;6;3;3
202202;353660;H;2;1;1
202202;353660;K;3;0;3
202202;353660;L;1;0;1
202202;353660;Q;0;2;-2
202202;353660;S;3;0;3
202202;353670;A;152;86;66
202202;353670;B;0;1;-1
202202;353670;C;217;202;15
202202;353670;F;17;9;8
202202;353670;G;104;122;-18
202202;353670;H;31;32;-1
202202;353670;I;13;18;-5
202202;353670;J;4;1;3
202202;353670;K;1;4;-3
202202;353670;M;2;3;-1
202202;353670;N;25;52;-27
202202;353670;P;46;11;35
202202;353670;Q;12;14;-2
202202;353670;R;2;1;1
202202;353670;S;22;29;-7
202202;353680;A;4;5;-1
202202;353680;C;5;5;0
202202;353680;F;2;0;2
202202;353680;G;2;13;-11
202202;353680;N;0;3;-3
202202;353680;O;35;2;33
202202;353680;Q;1;0;1
202202;353680;S;1;0;1
202202;353690;A;4;4;0
202202;353690;C;21;13;8
202202;353690;G;3;2;1
202202;353690;O;1;0;1
202202;353690;Q;1;0;1
202202;353700;A;53;21;32
202202;353700;C;17;10;7
202202;353700;E;0;1;-1
202202;353700;F;6;2;4
202202;353700;G;26;19;7
202202;353700;H;7;1;6
202202;353700;I;7;4;3
202202;353700;J;4;0;4
202202;353700;M;2;1;1
202202;353700;N;0;1;-1
202202;353700;O;5;9;-4
202202;353700;P;3;0;3
202202;353700;Q;2;2;0
202202;353700;R;0;2;-2
202202;353700;S;3;1;2
202202;353710;A;60;15;45
202202;353710;B;2;0;2
202202;353710;C;283;318;-35
202202;353710;E;1;1;0
202202;353710;F;18;31;-13
202202;353710;G;128;128;0
202202;353710;H;23;31;-8
202202;353710;I;10;16;-6
202202;353710;J;2;1;1
202202;353710;K;3;3;0
202202;353710;L;3;0;3
202202;353710;M;4;4;0
202202;353710;N;9;19;-10
202202;353710;P;9;9;0
202202;353710;Q;9;12;-3
202202;353710;R;5;0;5
202202;353710;S;10;1;9
202202;353715;A;2;1;1
202202;353715;C;7;2;5
202202;353715;F;8;13;-5
202202;353715;G;20;6;14
202202;353715;J;0;1;-1
202202;353715;K;1;0;1
202202;353720;B;0;1;-1
202202;353720;F;2;0;2
202202;353720;G;10;10;0
202202;353720;J;1;0;1
202202;353720;N;0;1;-1
202202;353720;O;38;3;35
202202;353720;Q;0;21;-21
202202;353720;S;6;0;6
202202;353730;A;37;22;15
202202;353730;C;147;149;-2
202202;353730;F;33;18;15
202202;353730;G;199;182;17
202202;353730;H;71;12;59
202202;353730;I;24;17;7
202202;353730;J;12;6;6
202202;353730;K;5;2;3
202202;353730;L;0;2;-2
202202;353730;M;46;16;30
202202;353730;N;22;19;3
202202;353730;O;0;1;-1
202202;353730;P;62;18;44
202202;353730;Q;27;28;-1
202202;353730;R;4;5;-1
202202;353730;S;20;10;10
202202;353740;A;13;19;-6
202202;353740;C;123;32;91
202202;353740;F;1;0;1
202202;353740;G;35;32;3
202202;353740;H;17;2;15
202202;353740;I;4;5;-1
202202;353740;K;1;0;1
202202;353740;M;1;3;-2
202202;353740;N;7;6;1
202202;353740;P;2;7;-5
202202;353740;Q;20;10;10
202202;353740;R;2;1;1
202202;353740;S;0;3;-3
202202;353750;A;7;12;-5
202202;353750;C;124;86;38
202202;353750;F;11;4;7
